datetime,smp
2019-05-27 16:00,132.96
2019-05-27 17:00,140.76
2019-05-27 18:00,144.31
2019-05-27 19:00,144.66
2019-05-27 20:00,175.65
2019-05-27 21:00,174.77
2019-05-27 22:00,174.95
2019-05-27 23:00,171.8
2019-05-27 24:00,170.22
2019-05-28 01:00,138.87
2019-05-28 02:00,143.29
2019-05-28 03:00,135.49
2019-05-28 04:00,135.49
2019-05-28 05:00,135.49
2019-05-28 06:00,136.45
2019-05-28 07:00,139.39
2019-05-28 08:00,135.49
2019-05-28 09:00,135.49
2019-05-28 10:00,139.39
2019-05-28 11:00,135.49
2019-05-28 12:00,135.49
2019-05-28 13:00,131.59
2019-05-28 14:00,131.59
2019-05-28 15:00,135.49
2019-05-28 16:00,140.26
2019-05-28 17:00,169.82
2019-05-28 18:00,170.7
2019-05-28 19:00,174.02
2019-05-28 20:00,176.99
2019-05-28 21:00,178.92
2019-05-28 22:00,176.47
2019-05-28 23:00,172.62
2019-05-28 24:00,170.0
2019-05-29 01:00,135.47
2019-05-29 02:00,135.47
2019-05-29 03:00,139.37
2019-05-29 04:00,139.37
2019-05-29 05:00,138.15
2019-05-29 06:00,135.47
2019-05-29 07:00,135.47
2019-05-29 08:00,135.47
2019-05-29 09:00,135.47
2019-05-29 10:00,135.47
2019-05-29 11:00,135.73
2019-05-29 12:00,135.47
2019-05-29 13:00,134.08
2019-05-29 14:00,135.47
2019-05-29 15:00,139.37
2019-05-29 16:00,139.37
2019-05-29 17:00,170.76
2019-05-29 18:00,172.68
2019-05-29 19:00,175.48
2019-05-29 20:00,174.78
2019-05-29 21:00,175.48
2019-05-29 22:00,173.91
2019-05-29 23:00,168.48
2019-05-29 24:00,139.37
2019-05-30 01:00,136.19
2019-05-30 02:00,140.09
2019-05-30 03:00,136.19
2019-05-30 04:00,136.19
2019-05-30 05:00,136.19
2019-05-30 06:00,136.19
2019-05-30 07:00,140.09
2019-05-30 08:00,140.09
2019-05-30 09:00,136.19
2019-05-30 10:00,136.19
2019-05-30 11:00,136.19
2019-05-30 12:00,132.29
2019-05-30 13:00,132.29
2019-05-30 14:00,132.29
2019-05-30 15:00,136.19
2019-05-30 16:00,140.96
2019-05-30 17:00,174.5
2019-05-30 18:00,174.85
2019-05-30 19:00,177.65
2019-05-30 20:00,179.4
2019-05-30 21:00,180.1
2019-05-30 22:00,177.65
2019-05-30 23:00,140.62
2019-05-30 24:00,136.19
2019-05-31 01:00,144.31
2019-05-31 02:00,137.12
2019-05-31 03:00,135.13
2019-05-31 04:00,133.22
2019-05-31 05:00,134.52
2019-05-31 06:00,137.12
2019-05-31 07:00,138.59
2019-05-31 08:00,138.59
2019-05-31 09:00,137.12
2019-05-31 10:00,137.12
2019-05-31 11:00,133.31
2019-05-31 12:00,133.22
2019-05-31 13:00,133.22
2019-05-31 14:00,133.22
2019-05-31 15:00,137.12
2019-05-31 16:00,141.02
2019-05-31 17:00,144.92
2019-05-31 18:00,144.92
2019-05-31 19:00,177.83
2019-05-31 20:00,179.58
2019-05-31 21:00,180.46
2019-05-31 22:00,178.01
2019-05-31 23:00,141.02
2019-05-31 24:00,137.12
2019-06-01 01:00,147.26
2019-06-01 02:00,141.61
2019-06-01 03:00,140.2
2019-06-01 04:00,140.28
2019-06-01 05:00,140.28
2019-06-01 06:00,140.28
2019-06-01 07:00,140.28
2019-06-01 08:00,140.28
2019-06-01 09:00,154.44
2019-06-01 10:00,134.36
2019-06-01 11:00,132.96
2019-06-01 12:00,129.06
2019-06-01 13:00,129.64
2019-06-01 14:00,130.8
2019-06-01 15:00,133.24
2019-06-01 16:00,149.15
2019-06-01 17:00,156.2
2019-06-01 18:00,146.66
2019-06-01 19:00,152.75
2019-06-01 20:00,193.34
2019-06-01 21:00,158.67
2019-06-01 22:00,151.69
2019-06-01 23:00,149.04
2019-06-01 24:00,146.66
2019-06-02 01:00,135.74
2019-06-02 02:00,132.48
2019-06-02 03:00,133.84
2019-06-02 04:00,133.84
2019-06-02 05:00,133.84
2019-06-02 06:00,147.72
2019-06-02 07:00,154.77
2019-06-02 08:00,133.84
2019-06-02 09:00,131.57
2019-06-02 10:00,133.84
2019-06-02 11:00,132.73
2019-06-02 12:00,131.11
2019-06-02 13:00,132.73
2019-06-02 14:00,131.11
2019-06-02 15:00,131.57
2019-06-02 16:00,159.37
2019-06-02 17:00,144.7
2019-06-02 18:00,152.72
2019-06-02 19:00,153.77
2019-06-02 20:00,155.62
2019-06-02 21:00,152.72
2019-06-02 22:00,148.75
2019-06-02 23:00,150.86
2019-06-02 24:00,148.75
2019-06-03 01:00,138.79
2019-06-03 02:00,134.83
2019-06-03 03:00,134.83
2019-06-03 04:00,133.94
2019-06-03 05:00,134.56
2019-06-03 06:00,134.83
2019-06-03 07:00,138.79
2019-06-03 08:00,141.35
2019-06-03 09:00,147.0
2019-06-03 10:00,146.73
2019-06-03 11:00,144.26
2019-06-03 12:00,140.12
2019-06-03 13:00,139.5
2019-06-03 14:00,146.73
2019-06-03 15:00,141.53
2019-06-03 16:00,142.76
2019-06-03 17:00,142.76
2019-06-03 18:00,150.7
2019-06-03 19:00,148.41
2019-06-03 20:00,148.41
2019-06-03 21:00,146.11
2019-06-03 22:00,141.35
2019-06-03 23:00,149.64
2019-06-03 24:00,147.17
2019-06-04 01:00,140.44
2019-06-04 02:00,137.97
2019-06-04 03:00,133.9
2019-06-04 04:00,132.54
2019-06-04 05:00,132.54
2019-06-04 06:00,136.29
2019-06-04 07:00,134.62
2019-06-04 08:00,139.2
2019-06-04 09:00,149.95
2019-06-04 10:00,149.95
2019-06-04 11:00,146.42
2019-06-04 12:00,140.44
2019-06-04 13:00,136.47
2019-06-04 14:00,184.88
2019-06-04 15:00,144.4
2019-06-04 16:00,183.79
2019-06-04 17:00,187.79
2019-06-04 18:00,191.24
2019-06-04 19:00,144.4
2019-06-04 20:00,235.86
2019-06-04 21:00,240.07
2019-06-04 22:00,144.4
2019-06-04 23:00,189.97
2019-06-04 24:00,187.25
2019-06-05 01:00,136.5
2019-06-05 02:00,138.35
2019-06-05 03:00,142.32
2019-06-05 04:00,138.35
2019-06-05 05:00,138.35
2019-06-05 06:00,134.85
2019-06-05 07:00,142.32
2019-06-05 08:00,142.32
2019-06-05 09:00,182.37
2019-06-05 10:00,183.46
2019-06-05 11:00,182.01
2019-06-05 12:00,180.92
2019-06-05 13:00,133.15
2019-06-05 14:00,181.83
2019-06-05 15:00,142.32
2019-06-05 16:00,180.92
2019-06-05 17:00,183.46
2019-06-05 18:00,190.0
2019-06-05 19:00,227.27
2019-06-05 20:00,232.18
2019-06-05 21:00,232.18
2019-06-05 22:00,232.18
2019-06-05 23:00,142.32
2019-06-05 24:00,188.55
2019-06-06 01:00,136.87
2019-06-06 02:00,137.93
2019-06-06 03:00,141.02
2019-06-06 04:00,137.05
2019-06-06 05:00,137.05
2019-06-06 06:00,137.32
2019-06-06 07:00,137.05
2019-06-06 08:00,141.02
2019-06-06 09:00,141.46
2019-06-06 10:00,141.02
2019-06-06 11:00,141.46
2019-06-06 12:00,137.05
2019-06-06 13:00,137.05
2019-06-06 14:00,141.02
2019-06-06 15:00,137.05
2019-06-06 16:00,137.05
2019-06-06 17:00,155.54
2019-06-06 18:00,187.82
2019-06-06 19:00,144.98
2019-06-06 20:00,236.16
2019-06-06 21:00,239.85
2019-06-06 22:00,150.25
2019-06-06 23:00,190.18
2019-06-06 24:00,184.18
2019-06-07 01:00,141.91
2019-06-07 02:00,183.34
2019-06-07 03:00,141.91
2019-06-07 04:00,137.94
2019-06-07 05:00,137.94
2019-06-07 06:00,141.91
2019-06-07 07:00,182.8
2019-06-07 08:00,183.89
2019-06-07 09:00,184.43
2019-06-07 10:00,184.25
2019-06-07 11:00,141.91
2019-06-07 12:00,134.86
2019-06-07 13:00,131.95
2019-06-07 14:00,141.3
2019-06-07 15:00,137.94
2019-06-07 16:00,141.91
2019-06-07 17:00,185.16
2019-06-07 18:00,188.79
2019-06-07 19:00,141.91
2019-06-07 20:00,236.19
2019-06-07 21:00,236.19
2019-06-07 22:00,233.21
2019-06-07 23:00,190.61
2019-06-07 24:00,186.43
2019-06-08 01:00,149.15
2019-06-08 02:00,140.5
2019-06-08 03:00,136.7
2019-06-08 04:00,144.82
2019-06-08 05:00,144.82
2019-06-08 06:00,144.82
2019-06-08 07:00,144.82
2019-06-08 08:00,143.14
2019-06-08 09:00,138.03
2019-06-08 10:00,140.5
2019-06-08 11:00,136.88
2019-06-08 12:00,132.82
2019-06-08 13:00,129.73
2019-06-08 14:00,135.47
2019-06-08 15:00,136.88
2019-06-08 16:00,136.88
2019-06-08 17:00,145.61
2019-06-08 18:00,142.53
2019-06-08 19:00,180.71
2019-06-08 20:00,184.34
2019-06-08 21:00,186.16
2019-06-08 22:00,184.16
2019-06-08 23:00,180.34
2019-06-08 24:00,144.82
2019-06-09 01:00,143.33
2019-06-09 02:00,139.18
2019-06-09 03:00,143.33
2019-06-09 04:00,139.36
2019-06-09 05:00,143.33
2019-06-09 06:00,143.33
2019-06-09 07:00,143.33
2019-06-09 08:00,139.36
2019-06-09 09:00,139.36
2019-06-09 10:00,132.22
2019-06-09 11:00,131.43
2019-06-09 12:00,130.55
2019-06-09 13:00,128.08
2019-06-09 14:00,133.46
2019-06-09 15:00,137.95
2019-06-09 16:00,139.62
2019-06-09 17:00,139.36
2019-06-09 18:00,139.36
2019-06-09 19:00,147.29
2019-06-09 20:00,188.19
2019-06-09 21:00,190.01
2019-06-09 22:00,187.83
2019-06-09 23:00,146.85
2019-06-09 24:00,139.62
2019-06-10 01:00,143.59
2019-06-10 02:00,136.53
2019-06-10 03:00,143.59
2019-06-10 04:00,143.59
2019-06-10 05:00,143.59
2019-06-10 06:00,145.41
2019-06-10 07:00,145.41
2019-06-10 08:00,193.05
2019-06-10 09:00,143.59
2019-06-10 10:00,135.65
2019-06-10 11:00,131.68
2019-06-10 12:00,139.0
2019-06-10 13:00,135.65
2019-06-10 14:00,135.65
2019-06-10 15:00,143.59
2019-06-10 16:00,135.65
2019-06-10 17:00,143.59
2019-06-10 18:00,182.0
2019-06-10 19:00,185.63
2019-06-10 20:00,186.9
2019-06-10 21:00,186.72
2019-06-10 22:00,184.36
2019-06-10 23:00,180.54
2019-06-10 24:00,140.06
2019-06-11 01:00,141.78
2019-06-11 02:00,137.81
2019-06-11 03:00,140.55
2019-06-11 04:00,141.78
2019-06-11 05:00,142.66
2019-06-11 06:00,142.05
2019-06-11 07:00,137.81
2019-06-11 08:00,140.55
2019-06-11 09:00,140.55
2019-06-11 10:00,135.17
2019-06-11 11:00,139.93
2019-06-11 12:00,133.93
2019-06-11 13:00,133.84
2019-06-11 14:00,140.55
2019-06-11 15:00,137.81
2019-06-11 16:00,141.78
2019-06-11 17:00,145.75
2019-06-11 18:00,141.78
2019-06-11 19:00,153.79
2019-06-11 20:00,153.79
2019-06-11 21:00,192.37
2019-06-11 22:00,145.75
2019-06-11 23:00,138.08
2019-06-11 24:00,155.55
2019-06-12 01:00,139.01
2019-06-12 02:00,142.98
2019-06-12 03:00,139.01
2019-06-12 04:00,136.98
2019-06-12 05:00,139.27
2019-06-12 06:00,142.98
2019-06-12 07:00,139.01
2019-06-12 08:00,141.13
2019-06-12 09:00,141.74
2019-06-12 10:00,135.75
2019-06-12 11:00,141.13
2019-06-12 12:00,136.36
2019-06-12 13:00,135.75
2019-06-12 14:00,142.98
2019-06-12 15:00,139.89
2019-06-12 16:00,144.04
2019-06-12 17:00,139.01
2019-06-12 18:00,142.98
2019-06-12 19:00,154.22
2019-06-12 20:00,190.85
2019-06-12 21:00,191.21
2019-06-12 22:00,146.95
2019-06-12 23:00,141.13
2019-06-12 24:00,139.01
2019-06-13 01:00,145.38
2019-06-13 02:00,137.45
2019-06-13 03:00,140.18
2019-06-13 04:00,137.45
2019-06-13 05:00,138.33
2019-06-13 06:00,133.48
2019-06-13 07:00,134.18
2019-06-13 08:00,141.41
2019-06-13 09:00,193.42
2019-06-13 10:00,143.09
2019-06-13 11:00,140.8
2019-06-13 12:00,134.18
2019-06-13 13:00,133.48
2019-06-13 14:00,141.41
2019-06-13 15:00,143.09
2019-06-13 16:00,136.65
2019-06-13 17:00,141.41
2019-06-13 18:00,180.15
2019-06-13 19:00,183.6
2019-06-13 20:00,185.6
2019-06-13 21:00,187.96
2019-06-13 22:00,184.69
2019-06-13 23:00,179.42
2019-06-13 24:00,145.93
2019-06-14 01:00,136.48
2019-06-14 02:00,138.15
2019-06-14 03:00,134.01
2019-06-14 04:00,133.3
2019-06-14 05:00,137.27
2019-06-14 06:00,139.39
2019-06-14 07:00,141.24
2019-06-14 08:00,145.21
2019-06-14 09:00,145.21
2019-06-14 10:00,138.77
2019-06-14 11:00,141.24
2019-06-14 12:00,137.54
2019-06-14 13:00,137.27
2019-06-14 14:00,137.27
2019-06-14 15:00,145.21
2019-06-14 16:00,137.27
2019-06-14 17:00,142.3
2019-06-14 18:00,180.48
2019-06-14 19:00,183.57
2019-06-14 20:00,185.38
2019-06-14 21:00,187.75
2019-06-14 22:00,184.47
2019-06-14 23:00,179.2
2019-06-14 24:00,145.21
2019-06-15 01:00,138.25
2019-06-15 02:00,142.4
2019-06-15 03:00,138.43
2019-06-15 04:00,138.43
2019-06-15 05:00,138.43
2019-06-15 06:00,140.19
2019-06-15 07:00,138.43
2019-06-15 08:00,138.43
2019-06-15 09:00,146.37
2019-06-15 10:00,138.43
2019-06-15 11:00,137.64
2019-06-15 12:00,136.4
2019-06-15 13:00,134.46
2019-06-15 14:00,138.43
2019-06-15 15:00,134.46
2019-06-15 16:00,138.43
2019-06-15 17:00,140.19
2019-06-15 18:00,146.37
2019-06-15 19:00,145.31
2019-06-15 20:00,187.76
2019-06-15 21:00,188.48
2019-06-15 22:00,187.39
2019-06-15 23:00,152.23
2019-06-15 24:00,146.95
2019-06-16 01:00,138.24
2019-06-16 02:00,146.17
2019-06-16 03:00,143.88
2019-06-16 04:00,142.21
2019-06-16 05:00,142.21
2019-06-16 06:00,142.21
2019-06-16 07:00,142.21
2019-06-16 08:00,138.24
2019-06-16 09:00,138.51
2019-06-16 10:00,134.28
2019-06-16 11:00,134.28
2019-06-16 12:00,134.28
2019-06-16 13:00,130.31
2019-06-16 14:00,134.28
2019-06-16 15:00,135.6
2019-06-16 16:00,143.71
2019-06-16 17:00,144.32
2019-06-16 18:00,146.17
2019-06-16 19:00,146.17
2019-06-16 20:00,146.17
2019-06-16 21:00,188.45
2019-06-16 22:00,187.0
2019-06-16 23:00,146.17
2019-06-16 24:00,145.13
2019-06-17 01:00,183.56
2019-06-17 02:00,179.56
2019-06-17 03:00,177.74
2019-06-17 04:00,140.96
2019-06-17 05:00,140.96
2019-06-17 06:00,177.56
2019-06-17 07:00,178.83
2019-06-17 08:00,179.38
2019-06-17 09:00,178.83
2019-06-17 10:00,177.2
2019-06-17 11:00,140.96
2019-06-17 12:00,135.17
2019-06-17 13:00,135.74
2019-06-17 14:00,179.2
2019-06-17 15:00,181.01
2019-06-17 16:00,183.92
2019-06-17 17:00,212.64
2019-06-17 18:00,221.07
2019-06-17 19:00,221.07
2019-06-17 20:00,227.74
2019-06-17 21:00,235.98
2019-06-17 22:00,227.74
2019-06-17 23:00,221.07
2019-06-17 24:00,221.07
2019-06-18 01:00,223.97
2019-06-18 02:00,140.12
2019-06-18 03:00,180.45
2019-06-18 04:00,178.27
2019-06-18 05:00,178.63
2019-06-18 06:00,179.72
2019-06-18 07:00,182.81
2019-06-18 08:00,232.55
2019-06-18 09:00,238.0
2019-06-18 10:00,238.0
2019-06-18 11:00,141.92
2019-06-18 12:00,182.45
2019-06-18 13:00,137.84
2019-06-18 14:00,221.39
2019-06-18 15:00,223.14
2019-06-18 16:00,228.06
2019-06-18 17:00,228.06
2019-06-18 18:00,225.43
2019-06-18 19:00,227.53
2019-06-18 20:00,232.11
2019-06-18 21:00,232.11
2019-06-18 22:00,232.11
2019-06-18 23:00,228.06
2019-06-18 24:00,234.73
2019-06-19 01:00,217.38
2019-06-19 02:00,182.47
2019-06-19 03:00,178.84
2019-06-19 04:00,176.84
2019-06-19 05:00,177.39
2019-06-19 06:00,180.29
2019-06-19 07:00,140.51
2019-06-19 08:00,219.85
2019-06-19 09:00,226.52
2019-06-19 10:00,226.52
2019-06-19 11:00,226.52
2019-06-19 12:00,219.85
2019-06-19 13:00,140.51
2019-06-19 14:00,219.85
2019-06-19 15:00,224.06
2019-06-19 16:00,226.52
2019-06-19 17:00,233.19
2019-06-19 18:00,226.52
2019-06-19 19:00,229.37
2019-06-19 20:00,233.19
2019-06-19 21:00,233.19
2019-06-19 22:00,229.85
2019-06-19 23:00,226.52
2019-06-19 24:00,237.75
2019-06-20 01:00,217.48
2019-06-20 02:00,179.7
2019-06-20 03:00,176.25
2019-06-20 04:00,172.61
2019-06-20 05:00,172.98
2019-06-20 06:00,174.07
2019-06-20 07:00,179.52
2019-06-20 08:00,217.55
2019-06-20 09:00,218.78
2019-06-20 10:00,224.4
2019-06-20 11:00,219.48
2019-06-20 12:00,218.78
2019-06-20 13:00,212.11
2019-06-20 14:00,218.78
2019-06-20 15:00,218.78
2019-06-20 16:00,225.45
2019-06-20 17:00,239.84
2019-06-20 18:00,225.02
2019-06-20 19:00,228.71
2019-06-20 20:00,228.71
2019-06-20 21:00,231.0
2019-06-20 22:00,228.71
2019-06-20 23:00,222.03
2019-06-20 24:00,241.07
2019-06-21 01:00,213.81
2019-06-21 02:00,181.53
2019-06-21 03:00,177.9
2019-06-21 04:00,176.26
2019-06-21 05:00,174.81
2019-06-21 06:00,177.53
2019-06-21 07:00,181.53
2019-06-21 08:00,223.12
2019-06-21 09:00,231.38
2019-06-21 10:00,232.78
2019-06-21 11:00,232.78
2019-06-21 12:00,226.1
2019-06-21 13:00,181.53
2019-06-21 14:00,214.66
2019-06-21 15:00,215.19
2019-06-21 16:00,221.86
2019-06-21 17:00,228.52
2019-06-21 18:00,231.86
2019-06-21 19:00,223.39
2019-06-21 20:00,230.07
2019-06-21 21:00,230.07
2019-06-21 22:00,230.07
2019-06-21 23:00,239.23
2019-06-21 24:00,228.52
2019-06-22 01:00,217.98
2019-06-22 02:00,182.04
2019-06-22 03:00,178.4
2019-06-22 04:00,176.59
2019-06-22 05:00,176.95
2019-06-22 06:00,177.86
2019-06-22 07:00,180.22
2019-06-22 08:00,180.58
2019-06-22 09:00,181.86
2019-06-22 10:00,179.67
2019-06-22 11:00,177.31
2019-06-22 12:00,174.77
2019-06-22 13:00,137.49
2019-06-22 14:00,174.4
2019-06-22 15:00,177.49
2019-06-22 16:00,180.4
2019-06-22 17:00,217.29
2019-06-22 18:00,223.95
2019-06-22 19:00,223.95
2019-06-22 20:00,241.33
2019-06-22 21:00,226.56
2019-06-22 22:00,226.56
2019-06-22 23:00,242.02
2019-06-22 24:00,233.24
2019-06-23 01:00,212.29
2019-06-23 02:00,184.99
2019-06-23 03:00,181.54
2019-06-23 04:00,179.72
2019-06-23 05:00,178.27
2019-06-23 06:00,179.54
2019-06-23 07:00,179.72
2019-06-23 08:00,177.73
2019-06-23 09:00,140.2
2019-06-23 10:00,177.0
2019-06-23 11:00,176.64
2019-06-23 12:00,138.4
2019-06-23 13:00,132.05
2019-06-23 14:00,141.26
2019-06-23 15:00,177.55
2019-06-23 16:00,138.08
2019-06-23 17:00,171.73
2019-06-23 18:00,178.82
2019-06-23 19:00,184.81
2019-06-23 20:00,227.12
2019-06-23 21:00,233.26
2019-06-23 22:00,233.26
2019-06-23 23:00,223.61
2019-06-23 24:00,184.63
2019-06-24 01:00,181.46
2019-06-24 02:00,139.02
2019-06-24 03:00,181.09
2019-06-24 04:00,141.22
2019-06-24 05:00,179.64
2019-06-24 06:00,132.05
2019-06-24 07:00,180.55
2019-06-24 08:00,182.55
2019-06-24 09:00,186.0
2019-06-24 10:00,182.18
2019-06-24 11:00,155.62
2019-06-24 12:00,180.37
2019-06-24 13:00,152.53
2019-06-24 14:00,180.91
2019-06-24 15:00,156.24
2019-06-24 16:00,180.73
2019-06-24 17:00,156.24
2019-06-24 18:00,225.59
2019-06-24 19:00,232.26
2019-06-24 20:00,232.26
2019-06-24 21:00,238.93
2019-06-24 22:00,232.26
2019-06-24 23:00,225.59
2019-06-24 24:00,156.24
2019-06-25 01:00,137.23
2019-06-25 02:00,137.85
2019-06-25 03:00,139.97
2019-06-25 04:00,137.85
2019-06-25 05:00,137.85
2019-06-25 06:00,141.82
2019-06-25 07:00,137.23
2019-06-25 08:00,149.52
2019-06-25 09:00,142.47
2019-06-25 10:00,146.25
2019-06-25 11:00,146.25
2019-06-25 12:00,183.26
2019-06-25 13:00,141.82
2019-06-25 14:00,183.62
2019-06-25 15:00,141.82
2019-06-25 16:00,183.07
2019-06-25 17:00,189.43
2019-06-25 18:00,144.2
2019-06-25 19:00,228.54
2019-06-25 20:00,235.21
2019-06-25 21:00,235.21
2019-06-25 22:00,228.54
2019-06-25 23:00,188.16
2019-06-25 24:00,184.35
2019-06-26 01:00,138.5
2019-06-26 02:00,142.47
2019-06-26 03:00,146.73
2019-06-26 04:00,142.03
2019-06-26 05:00,142.47
2019-06-26 06:00,142.03
2019-06-26 07:00,140.18
2019-06-26 08:00,142.47
2019-06-26 09:00,190.09
2019-06-26 10:00,189.73
2019-06-26 11:00,191.36
2019-06-26 12:00,142.47
2019-06-26 13:00,140.2
2019-06-26 14:00,149.51
2019-06-26 15:00,140.2
2019-06-26 16:00,161.17
2019-06-26 17:00,164.13
2019-06-26 18:00,164.31
2019-06-26 19:00,164.31
2019-06-26 20:00,163.85
2019-06-26 21:00,163.85
2019-06-26 22:00,163.85
2019-06-26 23:00,163.85
2019-06-26 24:00,163.85
2019-06-27 01:00,155.57
2019-06-27 02:00,139.22
2019-06-27 03:00,141.34
2019-06-27 04:00,139.22
2019-06-27 05:00,139.22
2019-06-27 06:00,143.19
2019-06-27 07:00,146.12
2019-06-27 08:00,143.19
2019-06-27 09:00,146.28
2019-06-27 10:00,149.3
2019-06-27 11:00,148.8
2019-06-27 12:00,139.22
2019-06-27 13:00,135.26
2019-06-27 14:00,141.52
2019-06-27 15:00,147.04
2019-06-27 16:00,159.35
2019-06-27 17:00,161.98
2019-06-27 18:00,162.5
2019-06-27 19:00,162.5
2019-06-27 20:00,162.03
2019-06-27 21:00,162.03
2019-06-27 22:00,162.03
2019-06-27 23:00,161.89
2019-06-27 24:00,162.03
2019-06-28 01:00,146.25
2019-06-28 02:00,138.7
2019-06-28 03:00,139.58
2019-06-28 04:00,136.85
2019-06-28 05:00,136.85
2019-06-28 06:00,141.44
2019-06-28 07:00,139.32
2019-06-28 08:00,149.33
2019-06-28 09:00,137.47
2019-06-28 10:00,147.57
2019-06-28 11:00,147.57
2019-06-28 12:00,191.07
2019-06-28 13:00,143.29
2019-06-28 14:00,191.07
2019-06-28 15:00,139.32
2019-06-28 16:00,160.06
2019-06-28 17:00,161.8
2019-06-28 18:00,161.8
2019-06-28 19:00,161.8
2019-06-28 20:00,161.8
2019-06-28 21:00,161.8
2019-06-28 22:00,161.8
2019-06-28 23:00,161.8
2019-06-28 24:00,161.56
2019-06-29 01:00,151.53
2019-06-29 02:00,148.06
2019-06-29 03:00,147.12
2019-06-29 04:00,144.84
2019-06-29 05:00,145.98
2019-06-29 06:00,144.33
2019-06-29 07:00,147.09
2019-06-29 08:00,144.83
2019-06-29 09:00,144.83
2019-06-29 10:00,145.33
2019-06-29 11:00,144.83
2019-06-29 12:00,144.83
2019-06-29 13:00,135.92
2019-06-29 14:00,144.83
2019-06-29 15:00,139.89
2019-06-29 16:00,158.02
2019-06-29 17:00,159.74
2019-06-29 18:00,160.35
2019-06-29 19:00,160.35
2019-06-29 20:00,160.35
2019-06-29 21:00,192.26
2019-06-29 22:00,191.53
2019-06-29 23:00,160.35
2019-06-29 24:00,160.35
2019-06-30 01:00,153.81
2019-06-30 02:00,152.06
2019-06-30 03:00,145.32
2019-06-30 04:00,140.24
2019-06-30 05:00,140.24
2019-06-30 06:00,140.24
2019-06-30 07:00,144.2
2019-06-30 08:00,140.24
2019-06-30 09:00,145.22
2019-06-30 10:00,147.5
2019-06-30 11:00,145.79
2019-06-30 12:00,141.73
2019-06-30 13:00,140.24
2019-06-30 14:00,141.12
2019-06-30 15:00,139.62
2019-06-30 16:00,140.5
2019-06-30 17:00,158.11
2019-06-30 18:00,159.1
2019-06-30 19:00,159.43
2019-06-30 20:00,159.43
2019-06-30 21:00,192.26
2019-06-30 22:00,191.9
2019-06-30 23:00,159.43
2019-06-30 24:00,159.43
2019-07-01 01:00,149.69
2019-07-01 02:00,150.1
2019-07-01 03:00,150.1
2019-07-01 04:00,150.0
2019-07-01 05:00,150.0
2019-07-01 06:00,153.27
2019-07-01 07:00,156.14
2019-07-01 08:00,154.06
2019-07-01 09:00,156.14
2019-07-01 10:00,149.58
2019-07-01 11:00,158.03
2019-07-01 12:00,156.44
2019-07-01 13:00,149.58
2019-07-01 14:00,156.44
2019-07-01 15:00,151.88
2019-07-01 16:00,158.03
2019-07-01 17:00,155.75
2019-07-01 18:00,150.89
2019-07-01 19:00,157.33
2019-07-01 20:00,187.74
2019-07-01 21:00,191.46
2019-07-01 22:00,191.09
2019-07-01 23:00,187.0
2019-07-01 24:00,154.36
2019-07-02 01:00,157.14
2019-07-02 02:00,159.67
2019-07-02 03:00,154.41
2019-07-02 04:00,152.39
2019-07-02 05:00,152.54
2019-07-02 06:00,155.56
2019-07-02 07:00,160.37
2019-07-02 08:00,152.23
2019-07-02 09:00,153.98
2019-07-02 10:00,155.46
2019-07-02 11:00,154.02
2019-07-02 12:00,157.14
2019-07-02 13:00,154.07
2019-07-02 14:00,155.56
2019-07-02 15:00,154.02
2019-07-02 16:00,154.74
2019-07-02 17:00,158.28
2019-07-02 18:00,155.42
2019-07-02 19:00,156.18
2019-07-02 20:00,198.15
2019-07-02 21:00,155.13
2019-07-02 22:00,158.09
2019-07-02 23:00,155.13
2019-07-02 24:00,152.23
2019-07-03 01:00,157.0
2019-07-03 02:00,160.4
2019-07-03 03:00,154.75
2019-07-03 04:00,152.25
2019-07-03 05:00,152.25
2019-07-03 06:00,155.32
2019-07-03 07:00,161.09
2019-07-03 08:00,157.92
2019-07-03 09:00,155.08
2019-07-03 10:00,157.0
2019-07-03 11:00,157.0
2019-07-03 12:00,157.0
2019-07-03 13:00,153.83
2019-07-03 14:00,154.35
2019-07-03 15:00,153.83
2019-07-03 16:00,152.37
2019-07-03 17:00,155.32
2019-07-03 18:00,161.09
2019-07-03 19:00,152.37
2019-07-03 20:00,154.99
2019-07-03 21:00,156.76
2019-07-03 22:00,153.36
2019-07-03 23:00,154.75
2019-07-03 24:00,152.37
2019-07-04 01:00,153.5
2019-07-04 02:00,150.53
2019-07-04 03:00,153.6
2019-07-04 04:00,149.58
2019-07-04 05:00,149.58
2019-07-04 06:00,152.91
2019-07-04 07:00,151.92
2019-07-04 08:00,153.5
2019-07-04 09:00,188.11
2019-07-04 10:00,193.87
2019-07-04 11:00,195.17
2019-07-04 12:00,193.12
2019-07-04 13:00,150.73
2019-07-04 14:00,161.59
2019-07-04 15:00,160.0
2019-07-04 16:00,156.84
2019-07-04 17:00,158.42
2019-07-04 18:00,159.86
2019-07-04 19:00,160.48
2019-07-04 20:00,163.17
2019-07-04 21:00,187.55
2019-07-04 22:00,162.6
2019-07-04 23:00,163.17
2019-07-04 24:00,156.84
2019-07-05 01:00,156.88
2019-07-05 02:00,153.71
2019-07-05 03:00,155.3
2019-07-05 04:00,152.61
2019-07-05 05:00,153.28
2019-07-05 06:00,154.82
2019-07-05 07:00,153.71
2019-07-05 08:00,152.23
2019-07-05 09:00,152.23
2019-07-05 10:00,155.63
2019-07-05 11:00,156.88
